Date	Town	State/Province	Latitude	Longitude	Number	Image
17860	06/02/21	South Milwaukee	WI	42.9	-87.9	1	
17861	06/02/21	Westlake Village	CA	34.1	-118.9	1	
17862	06/02/21	Lancaster	VA	37.8	-76.4	1	
17863	06/02/21	Sioux Falls	SD	43.5	-96.7	1	
17864	06/02/21	Temple	TX	31	-97.3	2	
17865	06/02/21	Town of Hawthorne	WI	46.5	-91.8	1	
17866	06/02/21	Pine River	MN	46.7	-94.2	1	
17867	06/02/21	Edmond	OK	35.7	-97.5	3	
17868	06/02/21	Oakland	NE	41.8	-96.5	1	
17869	06/02/21	Town of Cicero	WI	44.5	-88.4	5	
17870	06/02/21	Edmond	OK	35.7	-97.5	5	
17871	06/02/21	Spring	TX	30.1	-95.4	2	
17872	06/02/21	Spirit Lake	IA	43.4	-95.1	1	
17873	06/02/21	Edmond	OK	35.7	-97.6	1	
17874	06/02/21	Norman	OK	35.2	-97.5	1	
17875	06/02/21	Crawfordsville	IN	40	-87.1	1	
17876	06/02/21	Madison	WI	43.2	-89.4	1	
17877	06/02/21	Yukon	OK	35.5	-97.7	1	
17878	06/02/21	Kerns	ON	47.6	-79.9	1	
17879	06/02/21	Wahpeton	ND	46.3	-96.6	1	
17880	06/02/21	Oklahoma City	OK	35.5	-97.6	1	
17881	06/02/21	Lusby	MD	38.4	-76.5	1	
17882	06/01/21	Spring Lake	MI	43.1	-86.2	1	
17883	06/01/21	Saint Paul	MN	45.1	-93.2	1	
17884	06/01/21	Mabel	MN	43.5	-91.9	1	
17885	06/01/21	El Cajon	CA	32.8	-117	1	
17886	06/01/21	Cardiff By The Sea	CA	33	-117.3	5	
17887	06/01/21	Asheville	NC	35.6	-82.6	1	
17888	06/01/21	Waverly	IL	39.6	-90	1	
17889	06/01/21	McDougall	ON	45.4	-80	1	
17890	06/01/21	South Milwaukee	WI	42.9	-87.9	1	
17891	06/01/21	Portage	WI	43.5	-89.5	1	
17892	06/01/21	Baldwin Park	CA	34.1	-118	1	
17893	06/01/21	Richmond	CA	37.9	-122.3	3	
17894	06/01/21	Chapel Hill	NC	35.9	-79.1	1	
17895	06/01/21	Lake Bronson	MN	48.7	-96.6	1	
17896	06/01/21	Houston	TX	29.7	-95.5	1	
17897	06/01/21	Lincolnville	ME	44.3	-69.1	1	
17898	06/01/21	Mason	WI	46.5	-91.3	1	
17899	06/01/21	San Diego	CA	32.7	-117.1	1	
17900	06/01/21	Chapel Hill	NC	35.9	-79.1	1	
17901	06/01/21	Chapel Hill	NC	35.9	-79.1	1	
17902	06/01/21	Hamlet	NC	34.9	-79.7	3	
17903	06/01/21	Madison	WI	43.1	-89.4	3	
17904	06/01/21	Perry	GA	32.4	-83.6	3	
17905	06/01/21	Mason	TX	30.7	-99.2	1	
17906	05/31/21	Portage	WI	43.5	-89.5	1	
17907	05/31/21	Ellicott City	MD	39.3	-76.9	1	
17908	05/31/21	East Jordan	MI	45.1	-85.1	1	
17909	05/31/21	Harrisville	MI	44.6	-83.3	1	
17910	05/31/21	Minneapolis	MN	44.9	-93.3	1	
17911	05/31/21	Madison	WI	43.2	-89.4	1	
17912	05/31/21	North Hollywood	CA	34.2	-118.4	2	
17913	05/31/21	Madison	WI	43.1	-89.4	1	
17914	05/31/21	Bloomfield	NE	42.8	-97.7	2	
17915	05/31/21	Stevens Point	WI	44.5	-89.5	1	
17916	05/31/21	Bracebridge	ON	45	-79.1	1	
17917	05/31/21	Winchester	VA	39.2	-78.2	1	
17918	05/31/21	Saint Paul	MN	45	-93.2	1	
17919	05/31/21	Minneapolis	MN	45	-93.2	1	
17920	05/31/21	Pequot Lakes	MN	46.7	-94.2	1	
17921	05/31/21	South Milwaukee	WI	42.9	-87.9	1	
17922	05/31/21	Corvallis	OR	44.6	-123.2	1	
17923	05/31/21	Carlsbad	CA	33.1	-117.3	2	
17924	05/31/21	Seymour	WI	44.5	-88.4	3	
17925	05/31/21	Saxon	WI	46.5	-90.4	2	
17926	05/30/21	Saint Augustine	FL	29.8	-81.3	6	
17927	05/30/21	Ladera Ranch	CA	33.6	-117.6	1	
17928	05/30/21	Bixby	OK	35.9	-95.9	2	
17929	05/30/21	Georgetown	TX	30.6	-97.8	4	
17930	05/30/21	Winnipeg	MB	49.9	-97.2	1	
17931	05/30/21	New Lisbon	WI	43.9	-90.2	1	
17932	05/30/21	Fairmont	MN	43.6	-94.5	1	
17933	05/30/21	Jones	OK	35.6	-97.3	2	
17934	05/30/21	Driftwood	TX	30.1	-98	1	
17935	05/30/21	Brampton	ON	43.8	-79.7	1	
17936	05/30/21	Marietta	GA	34	-84.5	1	
17937	05/30/21	Mountain View	CA	37.4	-122.1	17	
17938	05/30/21	Chicago	IL	41.9	-87.6	2	
17939	05/30/21	Leander	TX	30.5	-97.9	1	
17940	05/30/21	Jacksboro	TX	33.3	-98.2	3	
17941	05/30/21	Oklahoma City	OK	35.5	-97.6	1	
17942	05/30/21	Jones	OK	35.6	-97.3	2	
17943	05/30/21	Jones	OK	35.6	-97.3	2	
17944	05/29/21	Saint Paul	MN	44.9	-93.1	1	
17945	05/29/21	Minneapolis	MN	44.9	-93.3	1	
17946	05/29/21	Edmond	OK	35.6	-97.6	1	
17947	05/29/21	Mabel	MN	43.5	-91.9	1	
17948	05/29/21	Duluth	MN	46.8	-92.1	1	
17949	05/29/21	Tulsa	OK	36.1	-95.9	2	
17950	05/29/21	Kellogg	MN	44.3	-92	1	
17951	05/29/21	Vista	CA	33.2	-117.2	1	
17952	05/29/21	Lakewood	CA	33.8	-118.1	7	
17953	05/29/21	Crosslake	MN	46.7	-94.1	1	
17954	05/29/21	Saint Paul	MN	45	-93.2	1	
17955	05/29/21	Madison	WI	43.1	-89.3	2	
17956	05/29/21	Chicago	IL	42	-87.7	1	
17957	05/29/21	Conover	WI	46.1	-89.3	1	
17958	05/29/21	Okemah	OK	35.4	-96.3	1	
17959	05/29/21	Dublin	TX	32.1	-98.4	2	
17960	05/29/21	Moose Lake	MN	46.4	-92.7	7	
17961	05/29/21	Baraboo	WI	43.5	-89.8	2	
17962	05/29/21	Mission	KS	39	-94.6	2	
17963	05/29/21	San Antonio	TX	29.5	-98.4	3	
17964	05/29/21	Tulsa	OK	36.1	-96	4	
17965	05/29/21	Champion	MI	46.5	-88	1	
17966	05/29/21	Gilman City	MO	40.1	-93.9	1	
17967	05/28/21	Sault Ste Marie	ON	46.5	-84.2	1	
17968	05/28/21	Carlsbad	CA	33.1	-117.3	3	
17969	05/28/21	East Jordan	MI	45.1	-85.1	1	
17970	05/28/21	Lusby	MD	38.4	-76.5	1	
17971	05/28/21	Poway	CA	33	-117.1	1	
17972	05/28/21	Howe	OK	35	-94.6	1	
17973	05/28/21	Pequot Lakes	MN	46.7	-94.2	1	
17974	05/28/21	Minneapolis	MN	45	-93.2	1	
17975	05/28/21	Winnipeg	MB	50	-97.1	1	
17976	05/28/21	Whittier	CA	34	-118	1	
17977	05/28/21	Chelsea	OK	36.5	-95.4	1	
17978	05/28/21	Bixby	OK	35.9	-95.9	1	
17979	05/28/21	Norman	OK	35.2	-97.5	1	
17980	05/28/21	Edmond	OK	35.7	-97.5	4	
17981	05/28/21	Bixby	OK	35.9	-95.9	1	
17982	05/28/21	Town of Springvale	WI	43.5	-89.2	1	
17983	05/28/21	East Ferris	ON	46.2	-79.3	1	
17984	05/28/21	Silver City	NM	32.8	-108.3	1	
17985	05/28/21	Edmond	OK	35.6	-97.5	1	
17986	05/28/21	Marquette	MI	46.6	-87.5	1	
17987	05/28/21	Whittier	CA	34	-118	1	
17988	05/28/21	West Elgin	ON	42.6	-81.6	2	
17989	05/27/21	Minneapolis	MN	44.9	-93.3	6	
17990	05/27/21	Starkville	MS	33.5	-88.8	1	
17991	05/27/21	Mission Hill	SD	43	-97.3	1	
17992	05/27/21	Webster	TX	29.5	-95.1	2	
17993	05/27/21	North Hollywood	CA	34.2	-118.4	2	
17994	05/27/21	Ringoes	NJ	40.4	-74.9	1	
17995	05/27/21	Seguin	TX	29.6	-98	1	
17996	05/27/21	Winnipeg	MB	50	-97.1	1	
17997	05/27/21	La Quinta	CA	33.7	-116.3	1	
17998	05/27/21	Garden Grove	CA	33.7	-118	3	
17999	05/27/21	El Cajon	CA	32.8	-117	1	
18000	05/27/21	El Cajon	CA	32.8	-117	1	
18001	05/27/21	El Cajon	CA	32.8	-117	1	
18002	05/27/21	Broken Arrow	OK	36.1	-95.7	1	
18003	05/27/21	Orange	CA	33.8	-117.8	5	
18004	05/27/21	Newbury Park	CA	34.2	-118.9	1	
18005	05/27/21	El Cajon	CA	32.8	-117	2	
18006	05/27/21	Whittier	CA	34	-118	2	
18007	05/27/21	La Quinta	CA	33.7	-116.3	1	
18008	05/27/21	Whittier	CA	34	-118	1	
18009	05/27/21	Howe	OK	35	-94.6	3	
18010	05/27/21	Oceanside	CA	33.2	-117.4	1	
18011	05/27/21	Douglas	MA	42.1	-71.7	1	
18012	05/27/21	Owasso	OK	36.3	-95.8	1	
18013	05/27/21	Lusby	MD	38.4	-76.5	1	
18014	05/27/21	Moose Lake	MN	46.4	-92.7	2	
18015	05/26/21	Grand Marais	MI	46.7	-86.1	1	
18016	05/26/21	Carmel	IN	40	-86.1	1	
18017	05/26/21	San Antonio	TX	29.5	-98.4	2	
18018	05/26/21	Pensacola	FL	30.5	-87.2	1	
18019	05/26/21	Sherman	TX	33.7	-96.8	1	
18020	05/26/21	Mesquite	TX	32.8	-96.7	1	
18021	05/26/21	South Milwaukee	WI	42.9	-87.9	2	
18022	05/26/21	Cookville	TX	33.2	-94.8	2	
18023	05/26/21	Harrisville	MI	44.6	-83.3	1	
18024	05/26/21	Ipswich	MA	42.7	-70.8	2	
18025	05/26/21	Tybee Island	GA	32	-80.8	4	
18026	05/26/21	West Liberty	IA	41.6	-91.3	1	
18027	05/26/21	Edmond	OK	35.7	-97.5	1	
18028	05/26/21	Crivitz	WI	45.2	-88	3	
18029	05/26/21	Buffalo	NY	42.9	-78.9	1	
18030	05/26/21	Santa Barbara	CA	34.4	-119.7	1	
18031	05/26/21	Norco	CA	33.9	-117.6	1	
18032	05/26/21	Minneapolis	MN	44.9	-93.3	1	
18033	05/26/21	Davidson	NC	35.5	-80.8	2	
18034	05/26/21	Bishopville	MD	38.4	-75.1	2	
18035	05/26/21	Town of Wyoming	WI	43.2	-90	1	
18036	05/26/21	Spickard	MO	40.3	-93.5	1	
18037	05/26/21	Spring	TX	30.1	-95.4	2	
18038	05/26/21	Marble Falls	TX	30.5	-98.2	2	
18039	05/26/21	Indianapolis	IN	39.9	-86.2	1	
18040	05/26/21	Bryan	TX	30.8	-96.3	1	
18041	05/26/21	Bryan	TX	30.8	-96.3	2	
18042	05/26/21	New Berlin	WI	43	-88.1	2	
18043	05/26/21	Minneapolis	MN	44.9	-93.3	1	
18044	05/26/21	Georgetown	TX	30.6	-97.7	1	
18045	05/25/21	Bloomington	IN	39.2	-86.5	1	
18046	05/25/21	Red Bud	IL	38.1	-90	1	
18047	05/25/21	East Jordan	MI	45.1	-85.1	1	
18048	05/25/21	Minneapolis	MN	45.1	-93.3	1	
18049	05/25/21	Enid	OK	36.4	-97.9	1	
18050	05/25/21	Redondo Beach	CA	33.9	-118.4	1	
18051	05/25/21	Redondo Beach	CA	33.9	-118.4	1	
18052	05/25/21	Mountain View	CA	37.4	-122.1	2	
18053	05/25/21	Laguna Niguel	CA	33.6	-117.7	3	
18054	05/25/21	Laguna Niguel	CA	33.6	-117.7	3	
18055	05/25/21	Menomonie	WI	44.8	-92.1	1	
18056	05/25/21	Baraboo	WI	43.5	-89.8	1	
18057	05/25/21	Minneapolis	MN	44.9	-93.3	1	
18058	05/25/21	Minneapolis	MN	44.9	-93.3	1	
18059	05/25/21	Arlington	VA	38.9	-77.1	1	
18060	05/25/21	Avoca	MN	44	-95.5	1	
18061	05/25/21	Moose Lake	MN	46.5	-92.8	4	
18062	05/25/21	Saint Paul	MN	45.1	-93.2	1	
18063	05/25/21	Minneapolis	MN	45	-93.2	1	
18064	05/25/21	Spirit Lake	IA	43.4	-95.1	1	
18065	05/25/21	Avoca	MN	44	-95.5	1	
18066	05/25/21	Jacksboro	TX	33.3	-98.3	2	
18067	05/25/21	Anoka	MN	45.4	-93.4	1	
18068	05/25/21	Elk River	MN	45.4	-93.5	3	
18069	05/25/21	Portage	WI	43.5	-89.5	3	
18070	05/25/21	Meaford	ON	44.6	-80.8	1	
18071	05/25/21	Grimsby	ON	43.2	-79.6	1	
18072	05/25/21	Garrison	UT	39.1	-114	1	
18073	05/25/21	Palo	IA	42.1	-91.8	1	
18074	05/25/21	San Leandro	CA	37.7	-122.2	1	
18075	05/25/21	Nora Springs	IA	43.1	-93	1	
18076	05/25/21	Rockford	IA	43.1	-93	1	
18077	05/25/21	Monroe	WI	42.6	-89.6	1	
18078	05/25/21	Portales	NM	34.2	-103.3	1	
18079	05/25/21	Meaford	ON	44.6	-80.8	1	
18080	05/24/21	Alton	IL	38.9	-90.2	1	
18081	05/24/21	Allen	TX	33.1	-96.6	1	
18082	05/24/21	Town of Newton	WI	44	-87.7	1	
18083	05/24/21	Appleton	WI	44.2	-88.4	2	
18084	05/24/21	Spring	TX	30.1	-95.4	1	
18085	05/24/21	Arena	WI	43.2	-90	3	
18086	05/24/21	West Branch	IA	41.6	-91.3	2	
18087	05/24/21	Town of Caledonia	WI	43.5	-89.6	1	
18088	05/24/21	Athens	GA	34	-83.4	1	
18089	05/24/21	Houston	TX	29.8	-95.4	1	
18090	05/24/21	Austin	TX	30.3	-97.7	1	
18091	05/24/21	Austin	TX	30.3	-97.7	1	
18092	05/24/21	Nora Springs	IA	43.1	-93	7	
18093	05/24/21	Saint Paul	MN	45	-93.2	1	
18094	05/24/21	Waterloo	IA	42.5	-92.4	1	
18095	05/24/21	Minneapolis	MN	44.9	-93.3	4	
18096	05/24/21	Savage	MN	44.8	-93.4	1	
18097	05/24/21	Orangeburg	SC	33.5	-80.8	1	
18098	05/24/21	Tempe	AZ	33.4	-111.9	1	
18099	05/24/21	Farmington	MO	37.7	-90.4	1	
18100	05/24/21	Fish Creek	WI	45.1	-87.2	6	
18101	05/24/21	Fish Creek	WI	45.1	-87.2	6	
18102	05/24/21	Dodge Center	MN	44	-92.9	1	
18103	05/24/21	Hudson	WI	45	-92.7	1	
18104	05/24/21	Lake Park	MN	46.7	-96.1	2	
18105	05/24/21	Shakopee	MN	44.8	-93.5	2	
18106	05/24/21	Georgetown	TX	30.6	-97.8	4	
18107	05/24/21	San Marino	CA	34.1	-118.1	20	
18108	05/24/21	Palm Beach Gardens	FL	26.9	-80.1	4	
18109	05/24/21	Marquette	MI	46.6	-87.5	1	
18110	05/23/21	Minneapolis	MN	45	-93.2	1	
18111	05/23/21	Council Bluffs	IA	41.2	-95.8	1	
18112	05/23/21	Saint Cloud	MN	45.5	-94.1	1	
18113	05/23/21	Howe	OK	35	-94.6	4	
18114	05/23/21	Royal Oak	MI	42.5	-83.1	1	
18115	05/23/21	Long Bottom	OH	39.1	-81.8	1	
18116	05/23/21	Kouts	IN	41.3	-87	1	
18117	05/23/21	Cambridge	WI	43	-89	1	
18118	05/23/21	Nora Springs	IA	43.2	-93.1	1	
18119	05/23/21	Rhodes	IA	41.9	-93.2	2	
18120	05/23/21	Crofton	NE	42.8	-97.5	1	
18121	05/23/21	Bentonville	AR	36.4	-94.2	1	
18122	05/23/21	Saint Paul	MN	44.9	-93.1	1	
18123	05/23/21	Edmond	OK	35.6	-97.6	1	
18124	05/23/21	Madison	WI	43.1	-89.3	1	
18125	05/23/21	Dallas	TX	32.9	-96.7	1	
18126	05/23/21	Edinburg	TX	26.3	-98.2	1	
18127	05/23/21	Springfield	MO	37.1	-93.3	1	
18128	05/23/21	Saint Louis	MO	38.6	-90.2	3	
18129	05/23/21	Yankton	SD	42.9	-97.4	1	
18130	05/23/21	Madison	WI	43.1	-89.3	1	
18131	05/22/21	Melbourne	IA	42	-93.1	1	
18132	05/22/21	West Milton	OH	40	-84.3	1	
18133	05/22/21	West Milton	OH	40	-84.3	1	
18134	05/22/21	Lac Du Flambeau	WI	46	-89.9	1	
18135	05/22/21	Leamington	ON	42	-82.6	2	
18136	05/22/21	Waconia	MN	44.8	-93.8	1	
18137	05/22/21	Evanston	IL	42.1	-87.7	1	
18138	05/22/21	Stone Lake	WI	45.9	-91.5	1	
18139	05/22/21	West Hartford	CT	41.8	-72.7	1	
18140	05/22/21	Town of Alden	WI	45.3	-92.5	1	
18141	05/22/21	Oconomowoc	WI	43.1	-88.5	1	
18142	05/22/21	Sudbury	MA	42.4	-71.4	1	
18143	05/22/21	West Chicago	IL	41.9	-88.2	1	
18144	05/22/21	Palm Bay	FL	28	-80.7	7	
18145	05/22/21	Minneapolis	MN	45	-93.2	1	
18146	05/22/21	Palatine	IL	42.1	-88	1	
18147	05/22/21	Greater Sudbury	ON	46.5	-81	1	
18148	05/22/21	Harrisville	MI	44.7	-83.3	1	
18149	05/22/21	Town of Grantsburg	WI	45.8	-92.7	2	
18150	05/22/21	Chelsea	OK	36.5	-95.4	1	
18151	05/22/21	Duluth	MN	46.9	-91.9	1	
18152	05/22/21	Minneapolis	MN	44.9	-93.2	1	
18153	05/22/21	Saint Paul	MN	45	-93.2	1	
18154	05/22/21	North Richland Hills	TX	32.9	-97.2	1	
18155	05/22/21	Nora Springs	IA	43.2	-93	3	
18156	05/22/21	Lac Du Flambeau	WI	46	-89.9	1	
18157	05/22/21	Johnson City	TN	36.4	-82.5	1	
18158	05/22/21	Niantic	CT	41.3	-72.2	2	
18159	05/22/21	Virginia Beach	VA	36.8	-76	1	
18160	05/22/21	Marinette	WI	45.1	-87.6	2	
18161	05/22/21	Winter	WI	45.9	-90.7	1	
18162	05/22/21	Lusby	MD	38.4	-76.5	1	
18163	05/21/21	Tybee Island	GA	32	-80.8	7	
18164	05/21/21	Menahga	MN	46.8	-95	1	
18165	05/21/21	Carlisle	IA	41.5	-93.5	1	
18166	05/21/21	Marshalltown	IA	42	-93	5	
18167	05/21/21	Marshalltown	IA	42	-93	5	
18168	05/21/21	Harrisville	MI	44.7	-83.3	3	
18169	05/21/21	Omaha	NE	41.2	-96.1	1	
18170	05/21/21	Indianapolis	IN	39.8	-86.2	1	
18171	05/21/21	Big Lake	MN	45.4	-93.7	1	
18172	05/21/21	Hartley	IA	43.1	-95.4	2	
18173	05/21/21	Interlachen	FL	29.6	-81.9	1	
18174	05/21/21	Melbourne	IA	41.9	-93.1	4	
18175	05/21/21	Center Point	TX	30	-99	1	
18176	05/21/21	Chelsea	OK	36.5	-95.4	2	
18177	05/21/21	Leamington	ON	42	-82.5	1	
18178	05/21/21	Mounds	OK	35.9	-95.9	3	
18179	05/21/21	Leamington	ON	42	-82.5	1	
18180	05/21/21	Silver Spring	MD	39.1	-77	1	
18181	05/21/21	Tucson	AZ	32.4	-111	1	
18182	05/21/21	Rancho Cucamonga	CA	34.1	-117.6	1	
18183	05/21/21	Paynesville	MN	45.4	-94.8	4	
18184	05/21/21	Paynesville	MN	45.4	-94.8	4	
18185	05/21/21	Georgetown	TX	30.6	-97.7	1	
18186	05/20/21	Georgetown	TX	30.6	-97.7	1	
18187	05/20/21	Dripping Springs	TX	30.3	-98.1	1	
18188	05/20/21	North Hollywood	CA	34.2	-118.4	2	
18189	05/20/21	North Hollywood	CA	34.2	-118.4	2	
18190	05/20/21	Biggers	AR	36.4	-90.8	1	
18191	05/20/21	Lusby	MD	38.4	-76.5	1	
18192	05/20/21	Windsor Mill	MD	39.3	-76.8	1	
18193	05/20/21	Marion	IA	42	-91.6	1	
18194	05/20/21	Standish	MI	43.9	-83.9	1	
18195	05/20/21	Gause	TX	30.7	-96.7	2	
18196	05/20/21	Tybee Island	GA	32	-80.8	3	
18197	05/20/21	Des Plaines	IL	42.1	-87.9	1	
18198	05/20/21	Enid	OK	36.4	-97.9	1	
18199	05/20/21	Town of Blooming Grove	WI	43	-89.3	1	
18200	05/20/21	Westfield	IN	40	-86.2	1	
18201	05/20/21	Center Point	TX	30	-99	2	
18202	05/20/21	Center Point	TX	30	-99	2	
18203	05/20/21	New Caney	TX	30.2	-95.2	1	
18204	05/20/21	Tucson	AZ	32.3	-111	6	
18205	05/20/21	New Caney	TX	30.2	-95.2	1	
18206	05/20/21	San Antonio	TX	29.6	-98.5	1	
18207	05/20/21	Newbury Park	CA	34.2	-118.9	2	
18208	05/20/21	Madison	WI	43.1	-89.4	1	
18209	05/20/21	Los Angeles	CA	34	-118.4	2	
18210	05/20/21	Los Angeles	CA	34	-118.4	2	
18211	05/20/21	Jackson	MS	32.3	-90.2	2	
18212	05/19/21	Collinsville	TX	33.5	-97	1	
18213	05/19/21	Fillmore	CA	34.4	-118.9	1	
18214	05/19/21	Monmouth	IL	41	-90.6	1	
18215	05/19/21	Cedar Rapids	IA	42	-91.6	4	
18216	05/19/21	Montgomery Village	MD	39.2	-77.2	1	
18217	05/19/21	Baton Rouge	LA	30.4	-91	1	
18218	05/19/21	Baton Rouge	LA	30.4	-91	1	
18219	05/19/21	Rancho Cucamonga	CA	34.1	-117.6	1	
18220	05/19/21	Bryan	TX	30.8	-96.3	2	
18221	05/19/21	Bryan	TX	30.8	-96.3	1	
18222	05/19/21	Plano	TX	33	-96.7	1	
18223	05/19/21	Omaha	NE	41.2	-95.9	1	
18224	05/18/21	Jacksonville	FL	30.4	-81.7	2	
18225	05/18/21	Piedmont	OK	35.6	-97.8	1	
18226	05/18/21	Greensboro	NC	36.1	-79.8	1	
18227	05/18/21	Jacksonville	FL	30.2	-81.6	2	
18228	05/18/21	Caddo	OK	34.2	-96.3	3	
18229	05/18/21	Paola	KS	38.7	-94.9	1	
18230	05/18/21	Adrian	MO	38.4	-94.4	1	
18231	05/18/21	Kansas City	MO	39.2	-94.7	4	
18232	05/18/21	Springfield	MO	37.2	-93.3	1	
18233	05/18/21	Springfield	MO	37.2	-93.3	1	
18234	05/18/21	Webster	TX	29.5	-95.1	2	
18235	05/18/21	Des Plaines	IL	42.1	-87.9	1	
18236	05/18/21	Cincinnati	OH	39.2	-84.5	1	
18237	05/18/21	Severna Park	MD	39.1	-76.5	1	
18238	05/18/21	New Orleans	LA	30	-90.2	1	
18239	05/17/21	White Plains	NY	41	-73.8	1	
18240	05/17/21	White Plains	NY	41	-73.8	1	
18241	05/17/21	Tulsa	OK	36	-95.9	1	
18242	05/17/21	Carson	CA	33.8	-118.3	1	
18243	05/17/21	Bryan	TX	30.8	-96.3	1	
18244	05/17/21	Comanche	OK	34.4	-97.8	4	
18245	05/17/21	Oregon	OH	41.7	-83.4	1	
18246	05/17/21	Oregon	OH	41.7	-83.4	1	
18247	05/17/21	Fletcher	NC	35.4	-82.5	1	
18248	05/17/21	Nipomo	CA	35	-120.5	2	
18249	05/17/21	Palm Beach Gardens	FL	26.9	-80.1	4	
18250	05/16/21	Charleston	SC	32.8	-80	1	
18251	05/16/21	Tulsa	OK	36.1	-96	1	
18252	05/16/21	Charleston	SC	32.8	-80	1	
18253	05/16/21	Howe	OK	35	-94.6	1	
18254	05/16/21	Waynesville	MO	37.7	-92.1	1	
18255	05/16/21	San Rafael	CA	38	-122.5	1	
18256	05/16/21	Ozark	MO	37.1	-93.2	1	
18257	05/16/21	Fernandina Beach	FL	30.7	-81.5	2	
18258	05/16/21	Walland	TN	35.8	-83.8	1	
18259	05/16/21	Jenks	OK	36	-96	1	
18260	05/16/21	Oklahoma City	OK	35.5	-97.6	1	
18261	05/16/21	Jacksboro	TX	33.3	-98.2	3	
18262	05/15/21	Saint Augustine	FL	29.8	-81.3	4	
18263	05/15/21	Tulsa	OK	36.1	-95.9	1	
18264	05/15/21	Arlington	TX	32.6	-97.1	1	
18265	05/15/21	Clemson	SC	34.7	-82.8	2	
18266	05/15/21	Coweta	OK	35.9	-95.7	1	
18267	05/15/21	New Caney	TX	30.2	-95.2	1	
18268	05/15/21	Enid	OK	36.4	-97.9	1	
18269	05/15/21	Frederick	MD	39.4	-77.3	1	
18270	05/15/21	Keyport	NJ	40.4	-74.2	1	
18271	05/15/21	Tulsa	OK	36.1	-96	2	
18272	05/15/21	Clarksville	MD	39.2	-76.9	1	
18273	05/15/21	Palm Bay	FL	28	-80.7	15	
18274	05/15/21	Dallas	TX	32.8	-96.7	3	
18275	05/15/21	Tampa	FL	28.1	-82.6	5	
18276	05/14/21	Georgetown	TX	30.7	-97.7	3	
18277	05/14/21	Houston	TX	29.6	-95.2	1	
18278	05/14/21	Seguin	TX	29.5	-98	3	
18279	05/14/21	Mason	TX	30.8	-99.2	1	
18280	05/14/21	Bryan	TX	30.8	-96.3	3	
18281	05/14/21	North Hollywood	CA	34.2	-118.4	2	
18282	05/14/21	Gause	TX	30.7	-96.7	2	
18283	05/14/21	Houston	TX	29.6	-95.2	1	
18284	05/14/21	Edwardsville	IL	38.8	-90	2	
18285	05/14/21	Ocean Grove	NJ	40.2	-74	1	
18286	05/14/21	Los Angeles	CA	34	-118.4	2	
18287	05/14/21	Glen Rose	TX	32.1	-97.9	2	
18288	05/14/21	Lusby	MD	38.4	-76.5	1	
18289	05/13/21	Marshall	VA	38.8	-77.9	1	
18290	05/13/21	Mesquite	TX	32.8	-96.7	1	
18291	05/13/21	Los Alamitos	CA	33.8	-118	1	
18292	05/13/21	Bixby	OK	35.9	-95.9	1	
18293	05/13/21	Mounds	OK	35.9	-95.9	3	
18294	05/13/21	Houston	TX	29.8	-95.5	1	
18295	05/13/21	Potomac	MD	39	-77.2	1	
18296	05/13/21	Center Point	TX	30	-99	1	
18297	05/13/21	Tulsa	OK	36.2	-95.9	3	
18298	05/13/21	Lusby	MD	38.4	-76.5	1	
18299	05/13/21	Asheville	NC	35.6	-82.6	1	
18300	05/13/21	New Orleans	LA	30	-90.2	1	
18301	05/12/21	Fayetteville	AR	36.1	-94.2	1	
18302	05/12/21	Smithville	TN	35.8	-85.8	1	
18303	05/12/21	Cookville	TX	33.2	-94.8	6	
18304	05/12/21	Cookville	TX	33.2	-94.8	6	
18305	05/12/21	Ohkay Owingeh	NM	36.1	-106	1	
18306	05/12/21	Georgetown	TX	30.6	-97.7	2	
18307	05/12/21	Dallas	TX	32.9	-96.7	1	
18308	05/12/21	Spanish Wells	Spanish Wells	25.5	-76.8	20	
18309	05/12/21	Mill Valley	CA	37.9	-122.5	1	
18310	05/11/21	Gause	TX	30.8	-96.7	6	
18311	05/11/21	Cape Charles	VA	37.3	-76	1	
18312	05/11/21	Spring	TX	30.1	-95.4	1	
18313	05/11/21	Granada Hills	CA	34.3	-118.5	2	
18314	05/11/21	Garden Grove	CA	33.8	-118	1	
18315	05/11/21	Granada Hills	CA	34.3	-118.5	2	
18316	05/10/21	Center Point	TX	30	-99	1	
18317	05/10/21	Center Point	TX	30	-99	1	
18318	05/10/21	Granada Hills	CA	34.3	-118.5	1	
18319	05/10/21	Palm Beach Gardens	FL	26.8	-80.1	4	
18320	05/10/21	Ooltewah	TN	35.1	-85.1	1	
18321	05/10/21	Seguin	TX	29.6	-98	1	
18322	05/10/21	Pennsville	NJ	39.6	-75.5	1	
18323	05/10/21	Cashiers	NC	35.1	-83.1	1	
18324	05/10/21	Bryan	TX	30.8	-96.3	1	
18325	05/10/21	Louisville	KY	38.1	-85.8	1	
18326	05/10/21	Port Orange	FL	29.1	-81.1	1	
18327	05/10/21	Kenansville	NC	35	-77.9	1	
18328	05/10/21	Kenansville	NC	35	-77.9	1	
18329	05/10/21	Kenansville	NC	35	-77.9	1	
18330	05/09/21	Lakeland	FL	28.1	-81.9	1	
18331	05/09/21	Georgetown	TX	30.6	-97.8	1	
18332	05/09/21	Biggers	AR	36.4	-90.8	1	
18333	05/09/21	Saint Augustine	FL	29.8	-81.3	2	
18334	05/09/21	Oakland	CA	37.8	-122.3	1	
